,SUBST,PRON,VERB,ADJ,ART,PREP,UNC,ADV,CONJ,INTERJ
notwithstanding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
shoddiness,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fermer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tompkins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chain-smoked,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
damages,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid-western,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
thackeray-like,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
spittoons,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
money-grubbing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
provincials,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haymarket,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anarchists,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vitriolic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sideshow,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anarchist,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freiheit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buffalo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aphorism,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over-eager,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
goading,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corsages,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
embezzlements,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pranks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noodle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
counter-accusations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
literal-minded,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nevermore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
effete,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
monarchies,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paperweights,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiaras,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweatpants,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storefront,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
russian-turkish,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
osgood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fulfillment,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scavenged,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homelsss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattresses,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methadone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
junkies,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stoke-jewington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
notting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dramatization,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard-drinking,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
holliday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laurence,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
barged,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wendell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holmes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p.t.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barnum,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pander,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impersonated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p.m.company,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zoetropes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boardwalk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lockers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melville,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pickpockets,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pooh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candysmeared,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mimed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
flippity,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seamstresses,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrappers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upsidedown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purplish,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tinkly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
impersonator,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mannerisms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
convex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
squishing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bowery,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eleven-year-old,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cleese,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rewind,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
braindamaged,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ipswich,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hundredth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
£1.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
p.818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
p.826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
p.834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
p.850,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
redford,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p.802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
melpash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woodcraft,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
makepiece,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axeman,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bridport,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bodging,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17–18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25–26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
caning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gryspeerdt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pollards,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodwoods,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pollard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canons,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wolverton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
chatham,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joiners,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ropewalk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
br8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7jg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ttj,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suppressions,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambial,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
retardation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indented,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
toying,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toymakers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ex-chairman,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
brookes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kettless,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rumsby,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoonerisms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spooncarving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
£7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bellem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wycombe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bookshelf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over-filled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
consignments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unrequired,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39/41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
camberwell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9nr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
emissions,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stipulated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coshh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
planers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
res,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
luton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lu1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1pp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wwf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disparity,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sustainability,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
norbury,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucinda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leech,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
£2.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
newsagents,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gorilla,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bwa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wadeford,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0460,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
headstock,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
workpieces,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flange,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machined,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
telescopic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
£6.00+vat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
£8.50+vat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
£8.25+vat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
£33.00+vat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
elson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gosport,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
522032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
polymer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woodcare,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2lj,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
£239.00+vat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
£403.00+vat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
millers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nr21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8nw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
863333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wv2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100watt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub-micron,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sl1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4aw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
872101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
staysharp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
markek,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3–10mm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
jigs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotary,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
martek,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redruth,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tr15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2uf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9bq,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coppice,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machining,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forestry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
well-intended,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
footnote,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recommendatory,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
well-acknowledged,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bodes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wood-machining,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"24,000rpm",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unstably-sprung,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
foretell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disintegrating,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effect(s),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laceration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothespegs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carpenters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91/p.456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
side/edge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scribing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squaring,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sufficed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shellac,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khaki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
maynard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rabbeter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
std825-829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91/p.398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ellold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gubb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91/p.466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
acetic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
neutralise,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxalic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
de-greaser,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alkali,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
destabilise,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wigg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lacquers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-hazardous,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mirror-gloss,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mirror-like,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rustin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rusins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91/p.352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nortec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chairmaker,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rounder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
uncalled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91/p.452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
niggles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ejner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handberg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1rn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sprigg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barnet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanical-looking,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hand-tools,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elderton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
penfold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watford,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wd2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4yf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
envied,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quarter-sawn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270mm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
annular,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
equidistant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
decimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
